country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",6/3/2025 15:00,28.376058,77.315741,PM2.5,43,57,49
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",6/3/2025 15:00,28.376058,77.315741,NO2,30,34,32
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",6/3/2025 15:00,28.376058,77.315741,OZONE,20,21,20
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",6/3/2025 15:00,28.4417,77.3217,PM10,108,164,122
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",6/3/2025 15:00,23.002657,72.591912,NO2,29,31,30
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",6/3/2025 15:00,23.002657,72.591912,OZONE,1,24,13
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",6/3/2025 15:00,23.020509,72.579261,NO2,26,193,110
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",6/3/2025 15:00,23.016834,72.625775,PM2.5,74,318,149
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",6/3/2025 15:00,23.016834,72.625775,PM10,64,169,106
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",6/3/2025 15:00,28.5504249,77.2159377,OZONE,23,39,30
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",6/3/2025 15:00,28.710508,77.249485,CO,32,110,105
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",6/3/2025 15:00,28.531346,77.190156,PM10,88,168,122
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",6/3/2025 15:00,28.531346,77.190156,SO2,13,34,20
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",6/3/2025 15:00,21.613267,73.010555,NO2,58,88,72
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",6/3/2025 15:00,23.163798,72.677768,PM2.5,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",6/3/2025 15:00,23.163798,72.677768,PM10,NA,NA,NA
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",6/3/2025 15:00,23.243639,72.68994,PM10,50,120,88
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",6/3/2025 15:00,20.362421,72.918013,NH3,10,10,10
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",6/3/2025 15:00,22.969611,72.6435,SO2,1,18,6
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",6/3/2025 15:00,28.593883,76.270653,PM10,73,109,90
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",6/3/2025 15:00,23.107969,72.574648,PM2.5,57,278,148
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",6/3/2025 15:00,23.107969,72.574648,PM10,74,188,131
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",6/3/2025 15:00,23.107969,72.574648,NO2,10,100,44
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",6/3/2025 15:00,23.107969,72.574648,NH3,1,3,2
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",6/3/2025 15:00,28.672342,77.31526,PM2.5,42,135,74
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",6/3/2025 15:00,28.672342,77.31526,NH3,3,4,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",6/3/2025 15:00,12.917348,77.622813,NH3,1,15,3
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",6/3/2025 15:00,17.930306,77.482194,NO2,12,32,17
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",6/3/2025 15:00,11.55358,76.55521,NH3,2,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",6/3/2025 15:00,11.55358,76.55521,SO2,4,8,5
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",6/3/2025 15:00,11.55358,76.55521,OZONE,20,38,30
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",6/3/2025 15:00,13.428828,77.731418,NH3,1,2,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",6/3/2025 15:00,13.428828,77.731418,SO2,11,17,14
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",6/3/2025 15:00,14.4758,75.9052,PM2.5,52,258,111
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",6/3/2025 15:00,14.4758,75.9052,NH3,2,2,2
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",6/3/2025 15:00,13.1276288,78.1570122,SO2,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",6/3/2025 15:00,15.34763,76.181767,PM2.5,35,64,45
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",6/3/2025 15:00,12.415911,75.73505,PM10,37,60,47
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",6/3/2025 15:00,12.21041,76.37376,NH3,3,6,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",6/3/2025 15:00,12.21041,76.37376,SO2,3,12,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",6/3/2025 15:00,12.21041,76.37376,CO,2,108,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",6/3/2025 15:00,16.208139,77.348417,NO2,6,26,11
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",6/3/2025 15:00,16.208139,77.348417,CO,118,137,121
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",6/3/2025 15:00,28.4417,77.3217,OZONE,17,19,18
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",6/3/2025 15:00,28.422681,77.148944,OZONE,88,109,95
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",6/3/2025 15:00,28.4227,77.0667,PM10,102,140,119
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",6/3/2025 15:00,28.4275,77.1465,OZONE,15,27,22
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",6/3/2025 15:00,28.3153,76.9143,PM2.5,16,122,37
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",6/3/2025 15:00,28.3153,76.9143,CO,9,132,117
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",6/3/2025 15:00,30.943887,76.801991,NH3,2,3,3
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",6/3/2025 15:00,34.066206,74.81982,PM2.5,33,60,43
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",6/3/2025 15:00,23.80569,86.44268,SO2,9,44,17
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",6/3/2025 15:00,15.888653,74.541751,PM2.5,22,50,35
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",6/3/2025 15:00,15.888653,74.541751,SO2,14,15,14
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",6/3/2025 15:00,15.3714823,75.1160168,NH3,1,3,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",6/3/2025 15:00,15.3714823,75.1160168,OZONE,12,29,22
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",6/3/2025 15:00,17.336318,76.847397,OZONE,2,39,15
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",6/3/2025 15:00,14.816666,74.141003,PM10,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",6/3/2025 15:00,14.816666,74.141003,CO,9,10,10
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",6/3/2025 15:00,13.008556,76.125258,PM10,86,137,107
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",6/3/2025 15:00,14.7918,75.3896,CO,24,24,24
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",6/3/2025 15:00,14.7918,75.3896,OZONE,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",6/3/2025 15:00,15.3714823,75.1160168,PM2.5,39,46,40
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",6/3/2025 15:00,15.3714823,75.1160168,PM10,49,57,50
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",6/3/2025 15:00,12.938539,77.5901,NO2,16,125,43
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",6/3/2025 15:00,12.920984,77.584908,PM10,84,136,104
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",6/3/2025 15:00,12.7816279,77.6299145,SO2,7,19,8
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",6/3/2025 15:00,13.003872,77.664217,PM2.5,39,51,43
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",6/3/2025 15:00,12.9135218,77.5950804,PM10,68,140,103
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",6/3/2025 15:00,12.951913,77.539784,OZONE,42,251,184
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",6/3/2025 15:00,12.9756843,77.5660749,SO2,8,16,11
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",6/3/2025 15:00,12.9756843,77.5660749,CO,48,104,72
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",6/3/2025 15:00,13.0270199,77.494094,PM10,84,112,98
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",6/3/2025 15:00,12.921418,77.502466,OZONE,28,29,28
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",6/3/2025 15:00,12.990328,77.5431385,CO,20,57,28
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",6/3/2025 15:00,23.218135,79.95777,NH3,2,2,2
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",6/3/2025 15:00,23.50016,80.23284,PM2.5,2,127,40
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",6/3/2025 15:00,23.50016,80.23284,NO2,20,101,55
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",6/3/2025 15:00,23.50016,80.23284,OZONE,11,85,54
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",6/3/2025 15:00,24.2613009,80.7231783,PM10,1,54,26
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",6/3/2025 15:00,24.2613009,80.7231783,CO,2,32,22
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",6/3/2025 15:00,23.10844,77.511428,SO2,5,112,32
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",6/3/2025 15:00,22.624758,75.675238,PM10,90,314,174
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",6/3/2025 15:00,8.5637,76.8865,CO,38,75,56
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",6/3/2025 15:00,8.5149093,76.9435879,PM10,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",6/3/2025 15:00,8.5149093,76.9435879,OZONE,3,28,11
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",6/3/2025 15:00,10.5324,76.2159,OZONE,30,31,30
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",6/3/2025 15:00,23.210494,77.425409,PM10,43,139,79
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",6/3/2025 15:00,23.210494,77.425409,NH3,2,11,4
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",6/3/2025 15:00,23.233584,77.400574,PM10,43,95,77
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",6/3/2025 15:00,26.259242,78.216432,NO2,NA,NA,NA
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",6/3/2025 15:00,26.259242,78.216432,NH3,4,6,4
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",6/3/2025 15:00,26.259242,78.216432,SO2,15,18,17
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",6/3/2025 15:00,26.200388,78.147714,NH3,3,4,3
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",6/3/2025 15:00,22.7289,75.8076,PM10,22,82,47
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",6/3/2025 15:00,22.7289,75.8076,NO2,1,2,1
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",6/3/2025 15:00,22.431,75.5213,PM2.5,15,347,144
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",6/3/2025 15:00,22.7084,75.8815,PM10,36,190,100
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",6/3/2025 15:00,23.182719,75.768218,SO2,8,25,13
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",6/3/2025 15:00,23.182719,75.768218,OZONE,46,80,55
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",6/3/2025 15:00,19.10122,74.73339,NH3,4,10,7
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",6/3/2025 15:00,20.9402359,77.7895248,CO,21,22,21
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",6/3/2025 15:00,20.939198,77.765701,PM2.5,25,60,44
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",6/3/2025 15:00,20.939198,77.765701,NH3,1,2,1
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",6/3/2025 15:00,22.7084,75.8815,NO2,9,16,13
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",6/3/2025 15:00,22.7084,75.8815,SO2,27,34,31
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",6/3/2025 15:00,23.163174,79.973061,PM2.5,5,40,22
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",6/3/2025 15:00,23.163174,79.973061,PM10,30,60,43
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",6/3/2025 15:00,23.142888,79.916147,PM2.5,7,48,23
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",6/3/2025 15:00,23.142888,79.916147,CO,16,68,36
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",6/3/2025 15:00,23.168606,79.932247,NH3,1,2,2
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",6/3/2025 15:00,23.331731,75.045981,SO2,16,19,17
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",6/3/2025 15:00,23.838586,78.759431,NO2,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",6/3/2025 15:00,23.838586,78.759431,SO2,4,18,8
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",6/3/2025 15:00,23.8640158,78.80289321,SO2,4,9,7
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",6/3/2025 15:00,24.10897,82.64558,PM10,47,127,85
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",6/3/2025 15:00,24.10897,82.64558,OZONE,40,99,72
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",6/3/2025 15:00,23.81748678,79.446246,PM10,15,75,32
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",6/3/2025 15:00,22.9682591,76.064118,OZONE,41,72,55
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",6/3/2025 15:00,26.203442,78.193251,PM10,8,140,70
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",6/3/2025 15:00,26.203442,78.193251,OZONE,18,108,48
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",6/3/2025 15:00,16.7602,77.1428,NO2,18,48,27
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",6/3/2025 15:00,10.073232,76.302765,PM2.5,53,129,77
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",6/3/2025 15:00,8.8787,76.6073,SO2,1,4,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",6/3/2025 15:00,13.94,75.555917,PM2.5,24,47,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",6/3/2025 15:00,13.94,75.555917,PM10,41,61,50
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",6/3/2025 15:00,13.94,75.555917,CO,8,30,17
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",6/3/2025 15:00,13.377516,77.099072,NO2,18,19,18
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",6/3/2025 15:00,19.87562,75.38731,CO,11,54,23
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",6/3/2025 15:00,19.87562,75.38731,OZONE,3,101,50
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",6/3/2025 15:00,19.8389439,75.244448,NO2,46,52,49
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",6/3/2025 15:00,19.863756,75.321188,NO2,11,64,35
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",6/3/2025 15:00,19.16485,73.23409,NO2,40,119,67
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",6/3/2025 15:00,19.16485,73.23409,SO2,13,42,19
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",6/3/2025 15:00,19.16485,73.23409,OZONE,5,123,40
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",6/3/2025 15:00,19.0243902,73.0406721,PM2.5,60,228,110
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",6/3/2025 15:00,19.192056,72.9585188,OZONE,4,136,46
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",6/3/2025 15:00,16.6870449,74.2505872,NH3,9,20,12
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",6/3/2025 15:00,16.6870449,74.2505872,SO2,4,10,5
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",6/3/2025 15:00,16.7143745,74.2426398,PM10,36,127,77
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",6/3/2025 15:00,16.7143745,74.2426398,OZONE,1,85,38
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",6/3/2025 15:00,18.39963,76.57452,CO,2,26,13
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",6/3/2025 15:00,18.1023399,73.4783687,NO2,10,54,17
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",6/3/2025 15:00,21.001264,75.565602,PM10,78,500,139
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",6/3/2025 15:00,21.001264,75.565602,NO2,10,87,40
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",6/3/2025 15:00,21.001264,75.565602,NH3,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",6/3/2025 15:00,21.001264,75.565602,CO,3,63,26
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",6/3/2025 15:00,21.001264,75.565602,OZONE,1,102,52
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",6/3/2025 15:00,19.854616,75.905894,PM2.5,72,331,215
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",6/3/2025 15:00,19.854616,75.905894,NO2,39,48,44
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",6/3/2025 15:00,19.192056,72.9585188,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",6/3/2025 15:00,19.0364585,72.8954371,PM2.5,61,103,77
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",6/3/2025 15:00,19.0364585,72.8954371,PM10,101,119,110
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",6/3/2025 15:00,19.10078,72.87462,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",6/3/2025 15:00,18.91,72.82,PM10,29,61,47
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",6/3/2025 15:00,19.04946,72.923,PM2.5,29,317,113
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",6/3/2025 15:00,19.04946,72.923,NH3,6,11,6
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",6/3/2025 15:00,19.04946,72.923,SO2,1,71,30
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",6/3/2025 15:00,19.2058,72.8682,PM2.5,78,91,83
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",6/3/2025 15:00,19.2058,72.8682,NH3,8,20,11
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",6/3/2025 15:00,19.0632143,72.8456324,PM2.5,71,176,114
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",6/3/2025 15:00,19.0632143,72.8456324,PM10,112,190,144
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",6/3/2025 15:00,19.0632143,72.8456324,NH3,4,62,21
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",6/3/2025 15:00,19.0863,72.8888,PM10,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",6/3/2025 15:00,19.309073,73.057223,PM2.5,15,128,62
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",6/3/2025 15:00,19.309073,73.057223,NO2,23,73,46
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",6/3/2025 15:00,19.786089,72.757971,NO2,8,31,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",6/3/2025 15:00,19.9775302,79.2337086,OZONE,3,94,50
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",6/3/2025 15:00,19.065931,72.862131,CO,8,74,50
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",6/3/2025 15:00,19.23241,72.86895,NO2,43,163,101
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",6/3/2025 15:00,18.9767,72.838,SO2,11,111,28
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",6/3/2025 15:00,18.9767,72.838,OZONE,6,286,286
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",6/3/2025 15:00,19.296481,72.840923,PM2.5,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",6/3/2025 15:00,19.296481,72.840923,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",6/3/2025 15:00,19.083694,72.920967,SO2,1,23,9
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",6/3/2025 15:00,19.9591346,73.7788008,NH3,1,3,2
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",6/3/2025 15:00,19.090337,73.014232,PM2.5,50,133,77
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",6/3/2025 15:00,19.090337,73.014232,CO,8,78,21
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",6/3/2025 15:00,19.1135051,73.008978,PM2.5,55,282,98
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",6/3/2025 15:00,19.1135051,73.008978,NH3,1,2,1
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",6/3/2025 15:00,19.1135051,73.008978,SO2,23,61,25
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",6/3/2025 15:00,19.0575752,73.0151367,PM10,84,157,120
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",6/3/2025 15:00,19.02579,73.10297,PM10,60,161,113
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",6/3/2025 15:00,19.02579,73.10297,SO2,8,103,43
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",6/3/2025 15:00,19.000083,72.813993,PM2.5,20,195,62
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",6/3/2025 15:00,19.000083,72.813993,CO,2,48,23
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",6/3/2025 15:00,19.047,72.8746,PM10,83,106,97
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",6/3/2025 15:00,19.047,72.8746,NO2,8,11,10
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",6/3/2025 15:00,19.047,72.8746,SO2,5,6,6
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",6/3/2025 15:00,19.047,72.8746,CO,8,8,8
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",6/3/2025 15:00,19.047,72.8746,OZONE,5,5,5
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",6/3/2025 15:00,19.3832,72.8204,PM2.5,20,71,35
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",6/3/2025 15:00,19.3832,72.8204,CO,48,70,58
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",6/3/2025 15:00,19.10861,72.83622,NO2,69,112,87
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",6/3/2025 15:00,19.063,73.1209,SO2,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",6/3/2025 15:00,19.265594,76.761463,PM10,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",6/3/2025 15:00,19.265594,76.761463,CO,26,28,27
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",6/3/2025 15:00,18.63673,73.82487,CO,14,101,41
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",6/3/2025 15:00,18.59051,73.77946,SO2,3,13,8
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",6/3/2025 15:00,19.173852,77.296291,CO,17,120,98
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",6/3/2025 15:00,20.0073285,73.7762427,SO2,4,70,15
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",6/3/2025 15:00,20.0073285,73.7762427,OZONE,30,89,44
